in = 01100001001, out = 0110000010011111
in = 01100001010, out = 0110000010100011
in = 01100001011, out = 0110000010101100
in = 01100001100, out = 0110000011000101
in = 01100001101, out = 0110000011001010
in = 01100001110, out = 0110000011110110
in = 01100001111, out = 0110000011111001
in = 01100010000, out = 0110001100000101
in = 01100010001, out = 0110001100001010
in = 01100010010, out = 0110001100110110
in = 01100010011, out = 0110001100111001
in = 01100010100, out = 0110001101010000
in = 01100010101, out = 0110001101011111
in = 01100010110, out = 0110001101100011
in = 01100010111, out = 0110001101101100
in = 01100011000, out = 0110001110010011
in = 01100011001, out = 0110001110011100
in = 01100011010, out = 0110001110100000
in = 01100011011, out = 0110001110101111
in = 01100011100, out = 0110001111000110
in = 01100011101, out = 0110001111001001
in = 01100011110, out = 0110001111110101
in = 01100011111, out = 0110001111111010
in = 01100100000, out = 0110010100000011
in = 01100100001, out = 0110010100001100
in = 01100100010, out = 0110010100110000
in = 01100100011, out = 0110010100111111
in = 01100100100, out = 0110010101010110
in = 01100100101, out = 0110010101011001
in = 01100100110, out = 0110010101100101
in = 01100100111, out = 0110010101101010
in = 01100101000, out = 0110010110010101
in = 01100101001, out = 0110010110011010
in = 01100101010, out = 0110010110100110
in = 01100101011, out = 0110010110101001
in = 01100101100, out = 0110010111000000
in = 01100101101, out = 0110010111001111
in = 01100101110, out = 0110010111110011
in = 01100101111, out = 0110010111111100
in = 01100110000, out = 0110011000000000
in = 01100110001, out = 0110011000001111
in = 01100110010, out = 0110011000110011
in = 01100110011, out = 0110011000111100
in = 01100110100, out = 0110011001010101
in = 01100110101, out = 0110011001011010
in = 01100110110, out = 0110011001100110
in = 01100110111, out = 0110011001101001
in = 01100111000, out = 0110011010010110
in = 01100111001, out = 0110011010011001
in = 01100111010, out = 0110011010100101
in = 01100111011, out = 0110011010101010
in = 01100111100, out = 0110011011000011
in = 01100111101, out = 0110011011001100
in = 01100111110, out = 0110011011110000
in = 01100111111, out = 0110011011111111
in = 01101000000, out = 0110100100000000
in = 01101000001, out = 0110100100001111
in = 01101000010, out = 0110100100110011
in = 01101000011, out = 0110100100111100
in = 01101000100, out = 0110100101010101
in = 01101000101, out = 0110100101011010
in = 01101000110, out = 0110100101100110
in = 01101000111, out = 0110100101101001
in = 01101001000, out = 0110100110010110
in = 01101001001, out = 0110100110011001
in = 01101001010, out = 0110100110100101
in = 01101001011, out = 0110100110101010
in = 01101001100, out = 0110100111000011
in = 01101001101, out = 0110100111001100
in = 01101001110, out = 0110100111110000
in = 01101001111, out = 0110100111111111
in = 01101010000, out = 0110101000000011
in = 01101010001, out = 0110101000001100
in = 01101010010, out = 0110101000110000
in = 01101010011, out = 0110101000111111
in = 01101010100, out = 0110101001010110
in = 01101010101, out = 0110101001011001
in = 01101010110, out = 0110101001100101
in = 01101010111, out = 0110101001101010
in = 01101011000, out = 0110101010010101
in = 01101011001, out = 0110101010011010
in = 01101011010, out = 0110101010100110
in = 01101011011, out = 0110101010101001
in = 01101011100, out = 0110101011000000
in = 01101011101, out = 0110101011001111
in = 01101011110, out = 0110101011110011
in = 01101011111, out = 0110101011111100
in = 01101100000, out = 0110110000000101
in = 01101100001, out = 0110110000001010
in = 01101100010, out = 0110110000110110
in = 01101100011, out = 0110110000111001
in = 01101100100, out = 0110110001010000
in = 01101100101, out = 0110110001011111
in = 01101100110, out = 0110110001100011
in = 01101100111, out = 0110110001101100
in = 01101101000, out = 0110110010010011
in = 01101101001, out = 0110110010011100
in = 01101101010, out = 0110110010100000
in = 01101101011, out = 0110110010101111
in = 01101101100, out = 0110110011000110
in = 01101101101, out = 0110110011001001
in = 01101101110, out = 0110110011110101
in = 01101101111, out = 0110110011111010
in = 01101110000, out = 0110111100000110
in = 01101110001, out = 0110111100001001
in = 01101110010, out = 0110111100110101
in = 01101110011, out = 0110111100111010
in = 01101110100, out = 0110111101010011
in = 01101110101, out = 0110111101011100
in = 01101110110, out = 0110111101100000
in = 01101110111, out = 0110111101101111
in = 01101111000, out = 0110111110010000
in = 01101111001, out = 0110111110011111
in = 01101111010, out = 0110111110100011
in = 01101111011, out = 0110111110101100
in = 01101111100, out = 0110111111000101
in = 01101111101, out = 0110111111001010
in = 01101111110, out = 0110111111110110
in = 01101111111, out = 0110111111111001
in = 01110000000, out = 0111000100010111
in = 01110000001, out = 0111000100011000
in = 01110000010, out = 0111000100100100
in = 01110000011, out = 0111000100101011
in = 01110000100, out = 0111000101000010
in = 01110000101, out = 0111000101001101
in = 01110000110, out = 0111000101110001
in = 01110000111, out = 0111000101111110
in = 01110001000, out = 0111000110000001
in = 01110001001, out = 0111000110001110
in = 01110001010, out = 0111000110110010
in = 01110001011, out = 0111000110111101
in = 01110001100, out = 0111000111010100
in = 01110001101, out = 0111000111011011
in = 01110001110, out = 0111000111100111
in = 01110001111, out = 0111000111101000
in = 01110010000, out = 0111001000010100
in = 01110010001, out = 0111001000011011
in = 01110010010, out = 0111001000100111
in = 01110010011, out = 0111001000101000
in = 01110010100, out = 0111001001000001
in = 01110010101, out = 0111001001001110
in = 01110010110, out = 0111001001110010
in = 01110010111, out = 0111001001111101
in = 01110011000, out = 0111001010000010
in = 01110011001, out = 0111001010001101
in = 01110011010, out = 0111001010110001
in = 01110011011, out = 0111001010111110
in = 01110011100, out = 0111001011010111
in = 01110011101, out = 0111001011011000
in = 01110011110, out = 0111001011100100
in = 01110011111, out = 0111001011101011
in = 01110100000, out = 0111010000010010
in = 01110100001, out = 0111010000011101
in = 01110100010, out = 0111010000100001
in = 01110100011, out = 0111010000101110
in = 01110100100, out = 0111010001000111
in = 01110100101, out = 0111010001001000
in = 01110100110, out = 0111010001110100
in = 01110100111, out = 0111010001111011
in = 01110101000, out = 0111010010000100
in = 01110101001, out = 0111010010001011
in = 01110101010, out = 0111010010110111
in = 01110101011, out = 0111010010111000
in = 01110101100, out = 0111010011010001
in = 01110101101, out = 0111010011011110
in = 01110101110, out = 0111010011100010
in = 01110101111, out = 0111010011101101
in = 01110110000, out = 0111011100010001
in = 01110110001, out = 0111011100011110
in = 01110110010, out = 0111011100100010
in = 01110110011, out = 0111011100101101
in = 01110110100, out = 0111011101000100
in = 01110110101, out = 0111011101001011
in = 01110110110, out = 0111011101110111
in = 01110110111, out = 0111011101111000
in = 01110111000, out = 0111011110000111
in = 01110111001, out = 0111011110001000
in = 01110111010, out = 0111011110110100
in = 01110111011, out = 0111011110111011
in = 01110111100, out = 0111011111010010
in = 01110111101, out = 0111011111011101
in = 01110111110, out = 0111011111100001
in = 01110111111, out = 0111011111101110
in = 01111000000, out = 0111100000010001
in = 01111000001, out = 0111100000011110
in = 01111000010, out = 0111100000100010
in = 01111000011, out = 0111100000101101
in = 01111000100, out = 0111100001000100
in = 01111000101, out = 0111100001001011
in = 01111000110, out = 0111100001110111
in = 01111000111, out = 0111100001111000
in = 01111001000, out = 0111100010000111
in = 01111001001, out = 0111100010001000
in = 01111001010, out = 0111100010110100
in = 01111001011, out = 0111100010111011
in = 01111001100, out = 0111100011010010
in = 01111001101, out = 0111100011011101
in = 01111001110, out = 0111100011100001
in = 01111001111, out = 0111100011101110
in = 01111010000, out = 0111101100010010
in = 01111010001, out = 0111101100011101
in = 01111010010, out = 0111101100100001
in = 01111010011, out = 0111101100101110
in = 01111010100, out = 0111101101000111
in = 01111010101, out = 0111101101001000
in = 01111010110, out = 0111101101110100
in = 01111010111, out = 0111101101111011
in = 01111011000, out = 0111101110000100
in = 01111011001, out = 0111101110001011
in = 01111011010, out = 0111101110110111
in = 01111011011, out = 0111101110111000
in = 01111011100, out = 0111101111010001
in = 01111011101, out = 0111101111011110
in = 01111011110, out = 0111101111100010
in = 01111011111, out = 0111101111101101
in = 01111100000, out = 0111110100010100
in = 01111100001, out = 0111110100011011
in = 01111100010, out = 0111110100100111
in = 01111100011, out = 0111110100101000
in = 01111100100, out = 0111110101000001
in = 01111100101, out = 0111110101001110
in = 01111100110, out = 0111110101110010
in = 01111100111, out = 0111110101111101
in = 01111101000, out = 0111110110000010
in = 01111101001, out = 0111110110001101
in = 01111101010, out = 0111110110110001
in = 01111101011, out = 0111110110111110
in = 01111101100, out = 0111110111010111
in = 01111101101, out = 0111110111011000
in = 01111101110, out = 0111110111100100
in = 01111101111, out = 0111110111101011
in = 01111110000, out = 0111111000010111
in = 01111110001, out = 0111111000011000
in = 01111110010, out = 0111111000100100
in = 01111110011, out = 0111111000101011
in = 01111110100, out = 0111111001000010
in = 01111110101, out = 0111111001001101
in = 01111110110, out = 0111111001110001
in = 01111110111, out = 0111111001111110
in = 01111111000, out = 0111111010000001
in = 01111111001, out = 0111111010001110
in = 01111111010, out = 0111111010110010
in = 01111111011, out = 0111111010111101
in = 01111111100, out = 0111111011010100
in = 01111111101, out = 0111111011011011
in = 01111111110, out = 0111111011100111
in = 01111111111, out = 0111111011101000
in = 10000000000, out = 1000000100010111
in = 10000000001, out = 1000000100011000
in = 10000000010, out = 1000000100100100
in = 10000000011, out = 1000000100101011
in = 10000000100, out = 1000000101000010
in = 10000000101, out = 1000000101001101
in = 10000000110, out = 1000000101110001
in = 10000000111, out = 1000000101111110
in = 10000001000, out = 1000000110000001
in = 10000001001, out = 1000000110001110
in = 10000001010, out = 1000000110110010
in = 10000001011, out = 1000000110111101
in = 10000001100, out = 1000000111010100
in = 10000001101, out = 1000000111011011
in = 10000001110, out = 1000000111100111
in = 10000001111, out = 1000000111101000
in = 10000010000, out = 1000001000010100
in = 10000010001, out = 1000001000011011
in = 10000010010, out = 1000001000100111
in = 10000010011, out = 1000001000101000
in = 10000010100, out = 1000001001000001
in = 10000010101, out = 1000001001001110
in = 10000010110, out = 1000001001110010
in = 10000010111, out = 1000001001111101
in = 10000011000, out = 1000001010000010
in = 10000011001, out = 1000001010001101
in = 10000011010, out = 1000001010110001
in = 10000011011, out = 1000001010111110
in = 10000011100, out = 1000001011010111
in = 10000011101, out = 1000001011011000
in = 10000011110, out = 1000001011100100
in = 10000011111, out = 1000001011101011
in = 10000100000, out = 1000010000010010
in = 10000100001, out = 1000010000011101
in = 10000100010, out = 1000010000100001
in = 10000100011, out = 1000010000101110
in = 10000100100, out = 1000010001000111
in = 10000100101, out = 1000010001001000
in = 10000100110, out = 1000010001110100
in = 10000100111, out = 1000010001111011
in = 10000101000, out = 1000010010000100
in = 10000101001, out = 1000010010001011
in = 10000101010, out = 1000010010110111
in = 10000101011, out = 1000010010111000
in = 10000101100, out = 1000010011010001
in = 10000101101, out = 1000010011011110
in = 10000101110, out = 1000010011100010
in = 10000101111, out = 1000010011101101
in = 10000110000, out = 1000011100010001
in = 10000110001, out = 1000011100011110
in = 10000110010, out = 1000011100100010
in = 10000110011, out = 1000011100101101
in = 10000110100, out = 1000011101000100
in = 10000110101, out = 1000011101001011
in = 10000110110, out = 1000011101110111
in = 10000110111, out = 1000011101111000
in = 10000111000, out = 1000011110000111
in = 10000111001, out = 1000011110001000
in = 10000111010, out = 1000011110110100
in = 10000111011, out = 1000011110111011
in = 10000111100, out = 1000011111010010
in = 10000111101, out = 1000011111011101
in = 10000111110, out = 1000011111100001
in = 10000111111, out = 1000011111101110
in = 10001000000, out = 1000100000010001
in = 10001000001, out = 1000100000011110
in = 10001000010, out = 1000100000100010
in = 10001000011, out = 1000100000101101
in = 10001000100, out = 1000100001000100
in = 10001000101, out = 1000100001001011
in = 10001000110, out = 1000100001110111
in = 10001000111, out = 1000100001111000
in = 10001001000, out = 1000100010000111
in = 10001001001, out = 1000100010001000
in = 10001001010, out = 1000100010110100
in = 10001001011, out = 1000100010111011
in = 10001001100, out = 1000100011010010
in = 10001001101, out = 1000100011011101
in = 10001001110, out = 1000100011100001
in = 10001001111, out = 1000100011101110
in = 10001010000, out = 1000101100010010
in = 10001010001, out = 1000101100011101
in = 10001010010, out = 1000101100100001
in = 10001010011, out = 1000101100101110
in = 10001010100, out = 1000101101000111
in = 10001010101, out = 1000101101001000
in = 10001010110, out = 1000101101110100
in = 10001010111, out = 1000101101111011
in = 10001011000, out = 1000101110000100
in = 10001011001, out = 1000101110001011
in = 10001011010, out = 1000101110110111
in = 10001011011, out = 1000101110111000
in = 10001011100, out = 1000101111010001
in = 10001011101, out = 1000101111011110
in = 10001011110, out = 1000101111100010
in = 10001011111, out = 1000101111101101
in = 10001100000, out = 1000110100010100
in = 10001100001, out = 1000110100011011
in = 10001100010, out = 1000110100100111
in = 10001100011, out = 1000110100101000
in = 10001100100, out = 1000110101000001
in = 10001100101, out = 1000110101001110
in = 10001100110, out = 1000110101110010
in = 10001100111, out = 1000110101111101
in = 10001101000, out = 1000110110000010
in = 10001101001, out = 1000110110001101
in = 10001101010, out = 1000110110110001
in = 10001101011, out = 1000110110111110
in = 10001101100, out = 1000110111010111
in = 10001101101, out = 1000110111011000
in = 10001101110, out = 1000110111100100
in = 10001101111, out = 1000110111101011
in = 10001110000, out = 1000111000010111
in = 10001110001, out = 1000111000011000
in = 10001110010, out = 1000111000100100
in = 10001110011, out = 1000111000101011
in = 10001110100, out = 1000111001000010
in = 10001110101, out = 1000111001001101
in = 10001110110, out = 1000111001110001
in = 10001110111, out = 1000111001111110
in = 10001111000, out = 1000111010000001
in = 10001111001, out = 1000111010001110
in = 10001111010, out = 1000111010110010
in = 10001111011, out = 1000111010111101
in = 10001111100, out = 1000111011010100
in = 10001111101, out = 1000111011011011
in = 10001111110, out = 1000111011100111
in = 10001111111, out = 1000111011101000
in = 10010000000, out = 1001000000000110
in = 10010000001, out = 1001000000001001
in = 10010000010, out = 1001000000110101
in = 10010000011, out = 1001000000111010
in = 10010000100, out = 1001000001010011
in = 10010000101, out = 1001000001011100
in = 10010000110, out = 1001000001100000
in = 10010000111, out = 1001000001101111
in = 10010001000, out = 1001000010010000
in = 10010001001, out = 1001000010011111
in = 10010001010, out = 1001000010100011
in = 10010001011, out = 1001000010101100
in = 10010001100, out = 1001000011000101
in = 10010001101, out = 1001000011001010
in = 10010001110, out = 1001000011110110
in = 10010001111, out = 1001000011111001
in = 10010010000, out = 1001001100000101
in = 10010010001, out = 1001001100001010
in = 10010010010, out = 1001001100110110
in = 10010010011, out = 1001001100111001
in = 10010010100, out = 1001001101010000
in = 10010010101, out = 1001001101011111
in = 10010010110, out = 1001001101100011
in = 10010010111, out = 1001001101101100
in = 10010011000, out = 1001001110010011
in = 10010011001, out = 1001001110011100
in = 10010011010, out = 1001001110100000
in = 10010011011, out = 1001001110101111
in = 10010011100, out = 1001001111000110
in = 10010011101, out = 1001001111001001
in = 10010011110, out = 1001001111110101
in = 10010011111, out = 1001001111111010
in = 10010100000, out = 1001010100000011
in = 10010100001, out = 1001010100001100
in = 10010100010, out = 1001010100110000
in = 10010100011, out = 1001010100111111
in = 10010100100, out = 1001010101010110
in = 10010100101, out = 1001010101011001
in = 10010100110, out = 1001010101100101
in = 10010100111, out = 1001010101101010
in = 10010101000, out = 1001010110010101
in = 10010101001, out = 1001010110011010
in = 10010101010, out = 1001010110100110
in = 10010101011, out = 1001010110101001
in = 10010101100, out = 1001010111000000
in = 10010101101, out = 1001010111001111
in = 10010101110, out = 1001010111110011
in = 10010101111, out = 1001010111111100
in = 10010110000, out = 1001011000000000
in = 10010110001, out = 1001011000001111
in = 10010110010, out = 1001011000110011
in = 10010110011, out = 1001011000111100
in = 10010110100, out = 1001011001010101
in = 10010110101, out = 1001011001011010
in = 10010110110, out = 1001011001100110
in = 10010110111, out = 1001011001101001
in = 10010111000, out = 1001011010010110
in = 10010111001, out = 1001011010011001
in = 10010111010, out = 1001011010100101
in = 10010111011, out = 1001011010101010
in = 10010111100, out = 1001011011000011
in = 10010111101, out = 1001011011001100
in = 10010111110, out = 1001011011110000
in = 10010111111, out = 1001011011111111
in = 10011000000, out = 1001100100000000
in = 10011000001, out = 1001100100001111
in = 10011000010, out = 1001100100110011
in = 10011000011, out = 1001100100111100
in = 10011000100, out = 1001100101010101
in = 10011000101, out = 1001100101011010
in = 10011000110, out = 1001100101100110
in = 10011000111, out = 1001100101101001
in = 10011001000, out = 1001100110010110
in = 10011001001, out = 1001100110011001
in = 10011001010, out = 1001100110100101
in = 10011001011, out = 1001100110101010
in = 10011001100, out = 1001100111000011
in = 10011001101, out = 1001100111001100
in = 10011001110, out = 1001100111110000
in = 10011001111, out = 1001100111111111
in = 10011010000, out = 1001101000000011
in = 10011010001, out = 1001101000001100
in = 10011010010, out = 1001101000110000
in = 10011010011, out = 1001101000111111
in = 10011010100, out = 1001101001010110
in = 10011010101, out = 1001101001011001
in = 10011010110, out = 1001101001100101
in = 10011010111, out = 1001101001101010
in = 10011011000, out = 1001101010010101
in = 10011011001, out = 1001101010011010
in = 10011011010, out = 1001101010100110
in = 10011011011, out = 1001101010101001
in = 10011011100, out = 1001101011000000
in = 10011011101, out = 1001101011001111
in = 10011011110, out = 1001101011110011
in = 10011011111, out = 1001101011111100
in = 10011100000, out = 1001110000000101
in = 10011100001, out = 1001110000001010
in = 10011100010, out = 1001110000110110
in = 10011100011, out = 1001110000111001
in = 10011100100, out = 1001110001010000
in = 10011100101, out = 1001110001011111
in = 10011100110, out = 1001110001100011
in = 10011100111, out = 1001110001101100
in = 10011101000, out = 1001110010010011
in = 10011101001, out = 1001110010011100
in = 10011101010, out = 1001110010100000
in = 10011101011, out = 1001110010101111
in = 10011101100, out = 1001110011000110
in = 10011101101, out = 1001110011001001
in = 10011101110, out = 1001110011110101
in = 10011101111, out = 1001110011111010
in = 10011110000, out = 1001111100000110
in = 10011110001, out = 1001111100001001
in = 10011110010, out = 1001111100110101
in = 10011110011, out = 1001111100111010
in = 10011110100, out = 1001111101010011
in = 10011110101, out = 1001111101011100
in = 10011110110, out = 1001111101100000
in = 10011110111, out = 1001111101101111
in = 10011111000, out = 1001111110010000
in = 10011111001, out = 1001111110011111
in = 10011111010, out = 1001111110100011
in = 10011111011, out = 1001111110101100
in = 10011111100, out = 1001111111000101
in = 10011111101, out = 1001111111001010
in = 10011111110, out = 1001111111110110
in = 10011111111, out = 1001111111111001
in = 10100000000, out = 1010000000000101
in = 10100000001, out = 1010000000001010
in = 10100000010, out = 1010000000110110
in = 10100000011, out = 1010000000111001
in = 10100000100, out = 1010000001010000
in = 10100000101, out = 1010000001011111
in = 10100000110, out = 1010000001100011
in = 10100000111, out = 1010000001101100
in = 10100001000, out = 1010000010010011
in = 10100001001, out = 1010000010011100
in = 10100001010, out = 1010000010100000
in = 10100001011, out = 1010000010101111
in = 10100001100, out = 1010000011000110
in = 10100001101, out = 1010000011001001
in = 10100001110, out = 1010000011110101
in = 10100001111, out = 1010000011111010
in = 10100010000, out = 1010001100000110
in = 10100010001, out = 1010001100001001
in = 10100010010, out = 1010001100110101
in = 10100010011, out = 1010001100111010
in = 10100010100, out = 1010001101010011
in = 10100010101, out = 1010001101011100
in = 10100010110, out = 1010001101100000
in = 10100010111, out = 1010001101101111
in = 10100011000, out = 1010001110010000
in = 10100011001, out = 1010001110011111
in = 10100011010, out = 1010001110100011
in = 10100011011, out = 1010001110101100
in = 10100011100, out = 1010001111000101
in = 10100011101, out = 1010001111001010
in = 10100011110, out = 1010001111110110
in = 10100011111, out = 1010001111111001
in = 10100100000, out = 1010010100000000
in = 10100100001, out = 1010010100001111
in = 10100100010, out = 1010010100110011
in = 10100100011, out = 1010010100111100
in = 10100100100, out = 1010010101010101
in = 10100100101, out = 1010010101011010
in = 10100100110, out = 1010010101100110
in = 10100100111, out = 1010010101101001
in = 10100101000, out = 1010010110010110
in = 10100101001, out = 1010010110011001
in = 10100101010, out = 1010010110100101
in = 10100101011, out = 1010010110101010
in = 10100101100, out = 1010010111000011
in = 10100101101, out = 1010010111001100
in = 10100101110, out = 1010010111110000
in = 10100101111, out = 1010010111111111
in = 10100110000, out = 1010011000000011
in = 10100110001, out = 1010011000001100
in = 10100110010, out = 1010011000110000
in = 10100110011, out = 1010011000111111
in = 10100110100, out = 1010011001010110
in = 10100110101, out = 1010011001011001
in = 10100110110, out = 1010011001100101
in = 10100110111, out = 1010011001101010
in = 10100111000, out = 1010011010010101
in = 10100111001, out = 1010011010011010
in = 10100111010, out = 1010011010100110
in = 10100111011, out = 1010011010101001
in = 10100111100, out = 1010011011000000
in = 10100111101, out = 1010011011001111
in = 10100111110, out = 1010011011110011
in = 10100111111, out = 1010011011111100
in = 10101000000, out = 1010100100000011
in = 10101000001, out = 1010100100001100
in = 10101000010, out = 1010100100110000
in = 10101000011, out = 1010100100111111
in = 10101000100, out = 1010100101010110
in = 10101000101, out = 1010100101011001
in = 10101000110, out = 1010100101100101
in = 10101000111, out = 1010100101101010
in = 10101001000, out = 1010100110010101
in = 10101001001, out = 1010100110011010
in = 10101001010, out = 1010100110100110
in = 10101001011, out = 1010100110101001
in = 10101001100, out = 1010100111000000
in = 10101001101, out = 1010100111001111
in = 10101001110, out = 1010100111110011
in = 10101001111, out = 1010100111111100
in = 10101010000, out = 1010101000000000
in = 10101010001, out = 1010101000001111
in = 10101010010, out = 1010101000110011
in = 10101010011, out = 1010101000111100
in = 10101010100, out = 1010101001010101
in = 10101010101, out = 1010101001011010
in = 10101010110, out = 1010101001100110
in = 10101010111, out = 1010101001101001
in = 10101011000, out = 1010101010010110
in = 10101011001, out = 1010101010011001
in = 10101011010, out = 1010101010100101
in = 10101011011, out = 1010101010101010
in = 10101011100, out = 1010101011000011
in = 10101011101, out = 1010101011001100
in = 10101011110, out = 1010101011110000
in = 10101011111, out = 1010101011111111
in = 10101100000, out = 1010110000000110
in = 10101100001, out = 1010110000001001
in = 10101100010, out = 1010110000110101
in = 10101100011, out = 1010110000111010
in = 10101100100, out = 1010110001010011
in = 10101100101, out = 1010110001011100
in = 10101100110, out = 1010110001100000
in = 10101100111, out = 1010110001101111
in = 10101101000, out = 1010110010010000
in = 10101101001, out = 1010110010011111
in = 10101101010, out = 1010110010100011
in = 10101101011, out = 1010110010101100
in = 10101101100, out = 1010110011000101
in = 10101101101, out = 1010110011001010
in = 10101101110, out = 1010110011110110
in = 10101101111, out = 1010110011111001
in = 10101110000, out = 1010111100000101
in = 10101110001, out = 1010111100001010
in = 10101110010, out = 1010111100110110
in = 10101110011, out = 1010111100111001
in = 10101110100, out = 1010111101010000
in = 10101110101, out = 1010111101011111
in = 10101110110, out = 1010111101100011
in = 10101110111, out = 1010111101101100
in = 10101111000, out = 1010111110010011
in = 10101111001, out = 1010111110011100
in = 10101111010, out = 1010111110100000
in = 10101111011, out = 1010111110101111
in = 10101111100, out = 1010111111000110
in = 10101111101, out = 1010111111001001
in = 10101111110, out = 1010111111110101
in = 10101111111, out = 1010111111111010
in = 10110000000, out = 1011000100010100
in = 10110000001, out = 1011000100011011
in = 10110000010, out = 1011000100100111
in = 10110000011, out = 1011000100101000
in = 10110000100, out = 1011000101000001
in = 10110000101, out = 1011000101001110
in = 10110000110, out = 1011000101110010
in = 10110000111, out = 1011000101111101
in = 10110001000, out = 1011000110000010
in = 10110001001, out = 1011000110001101
in = 10110001010, out = 1011000110110001
in = 10110001011, out = 1011000110111110
in = 10110001100, out = 1011000111010111
in = 10110001101, out = 1011000111011000
in = 10110001110, out = 1011000111100100
in = 10110001111, out = 1011000111101011
in = 10110010000, out = 1011001000010111
in = 10110010001, out = 1011001000011000
in = 10110010010, out = 1011001000100100
in = 10110010011, out = 1011001000101011
in = 10110010100, out = 1011001001000010
in = 10110010101, out = 1011001001001101
in = 10110010110, out = 1011001001110001
in = 10110010111, out = 1011001001111110
in = 10110011000, out = 1011001010000001
in = 10110011001, out = 1011001010001110
in = 10110011010, out = 1011001010110010
in = 10110011011, out = 1011001010111101
in = 10110011100, out = 1011001011010100
in = 10110011101, out = 1011001011011011
in = 10110011110, out = 1011001011100111
in = 10110011111, out = 1011001011101000
in = 10110100000, out = 1011010000010001
in = 10110100001, out = 1011010000011110
in = 10110100010, out = 1011010000100010
in = 10110100011, out = 1011010000101101
in = 10110100100, out = 1011010001000100
in = 10110100101, out = 1011010001001011
in = 10110100110, out = 1011010001110111
in = 10110100111, out = 1011010001111000
in = 10110101000, out = 1011010010000111
in = 10110101001, out = 1011010010001000
in = 10110101010, out = 1011010010110100
in = 10110101011, out = 1011010010111011
in = 10110101100, out = 1011010011010010
in = 10110101101, out = 1011010011011101
in = 10110101110, out = 1011010011100001
in = 10110101111, out = 1011010011101110
in = 10110110000, out = 1011011100010010
in = 10110110001, out = 1011011100011101
in = 10110110010, out = 1011011100100001
in = 10110110011, out = 1011011100101110
in = 10110110100, out = 1011011101000111
in = 10110110101, out = 1011011101001000
in = 10110110110, out = 1011011101110100
in = 10110110111, out = 1011011101111011
in = 10110111000, out = 1011011110000100
in = 10110111001, out = 1011011110001011
in = 10110111010, out = 1011011110110111
in = 10110111011, out = 1011011110111000
in = 10110111100, out = 1011011111010001
in = 10110111101, out = 1011011111011110
in = 10110111110, out = 1011011111100010
in = 10110111111, out = 1011011111101101
in = 10111000000, out = 1011100000010010
in = 10111000001, out = 1011100000011101
in = 10111000010, out = 1011100000100001
in = 10111000011, out = 1011100000101110
in = 10111000100, out = 1011100001000111
in = 10111000101, out = 1011100001001000
in = 10111000110, out = 1011100001110100
in = 10111000111, out = 1011100001111011
in = 10111001000, out = 1011100010000100
in = 10111001001, out = 1011100010001011
in = 10111001010, out = 1011100010110111
in = 10111001011, out = 1011100010111000
in = 10111001100, out = 1011100011010001
in = 10111001101, out = 1011100011011110
in = 10111001110, out = 1011100011100010
in = 10111001111, out = 1011100011101101
in = 10111010000, out = 1011101100010001
in = 10111010001, out = 1011101100011110
in = 10111010010, out = 1011101100100010
in = 10111010011, out = 1011101100101101
in = 10111010100, out = 1011101101000100
in = 10111010101, out = 1011101101001011
in = 10111010110, out = 1011101101110111
in = 10111010111, out = 1011101101111000
in = 10111011000, out = 1011101110000111
in = 10111011001, out = 1011101110001000
in = 10111011010, out = 1011101110110100
in = 10111011011, out = 1011101110111011
in = 10111011100, out = 1011101111010010
in = 10111011101, out = 1011101111011101
in = 10111011110, out = 1011101111100001
in = 10111011111, out = 1011101111101110
in = 10111100000, out = 1011110100010111
in = 10111100001, out = 1011110100011000
in = 10111100010, out = 1011110100100100
in = 10111100011, out = 1011110100101011
in = 10111100100, out = 1011110101000010
in = 10111100101, out = 1011110101001101
in = 10111100110, out = 1011110101110001
in = 10111100111, out = 1011110101111110
in = 10111101000, out = 1011110110000001
in = 10111101001, out = 1011110110001110
in = 10111101010, out = 1011110110110010
in = 10111101011, out = 1011110110111101
in = 10111101100, out = 1011110111010100
in = 10111101101, out = 1011110111011011
in = 10111101110, out = 1011110111100111
in = 10111101111, out = 1011110111101000
in = 10111110000, out = 1011111000010100
in = 10111110001, out = 1011111000011011
in = 10111110010, out = 1011111000100111
in = 10111110011, out = 1011111000101000
in = 10111110100, out = 1011111001000001
in = 10111110101, out = 1011111001001110
in = 10111110110, out = 1011111001110010
in = 10111110111, out = 1011111001111101
in = 10111111000, out = 1011111010000010
in = 10111111001, out = 1011111010001101
in = 10111111010, out = 1011111010110001
in = 10111111011, out = 1011111010111110
in = 10111111100, out = 1011111011010111
in = 10111111101, out = 1011111011011000
in = 10111111110, out = 1011111011100100
in = 10111111111, out = 1011111011101011
in = 11000000000, out = 1100000000000011
in = 11000000001, out = 1100000000001100
in = 11000000010, out = 1100000000110000
in = 11000000011, out = 1100000000111111
in = 11000000100, out = 1100000001010110
in = 11000000101, out = 1100000001011001
in = 11000000110, out = 1100000001100101
in = 11000000111, out = 1100000001101010
in = 11000001000, out = 1100000010010101
in = 11000001001, out = 1100000010011010
in = 11000001010, out = 1100000010100110
in = 11000001011, out = 1100000010101001
in = 11000001100, out = 1100000011000000
in = 11000001101, out = 1100000011001111
in = 11000001110, out = 1100000011110011
in = 11000001111, out = 1100000011111100
in = 11000010000, out = 1100001100000000
in = 11000010001, out = 1100001100001111
